CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T
0,9.0,0,0.0,0.0,0.0,0.0,0.0,Jacky Rosalanenn,5831,01,94,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,27.0,0,0.00022141598857696089,0.0007444077555893908,0.0,0.0005799156633644237,0.0011773995360429147,Inerry Goffey,8975,02,1840,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,48.0,1,0.0018365616529868113,0.0009786601297223716,0.0,0.0,0.0014889921398956877,Achira Uncionted,7538,01,81,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Royce Hamberterry,8629,01,1391,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,38.0,0,0.0020674987843875533,0.0,0.0,0.0009357544820961862,0.0009556926418759377,Arlie Sweett,0930,01,192,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,36.0,0,0.0005723520275315478,0.0007912748335201312,0.0019187536579529066,0.0003412914184215543,0.00011904631697036315,Derine Bardinard,3218,01,606,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,23.0,0,0.0,0.000677833357450295,0.0029793706242766485,0.0006878017487141232,0.0,Enrie Bartines,8720,01,1690,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,27.0,0,0.0022399202989619627,0.0,0.0,0.0,0.0,Briney Beckeey,5440,03,1041,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,18.0,0,0.0,0.00017043415349584867,0.001597738524925027,0.0011211754860912992,0.0010264235138339002,Ferry Josey,5808,02,1204,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Polam Ousious,0571,05,21,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,21.0,0,0.0011783599702649874,0.0007239919298654828,0.0,0.0010732252128394762,0.0,Berly Andackson,5540,01,360,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,28.0,0,0.00035093603895458694,0.0007777510755179025,0.0,0.0,0.0,Mael Lancis,1195,01,239,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,21.0,0,0.0,8.521707674792433e-05,0.0,0.0012754048459712856,0.0,Hardy Graneyes,9129,01,1485,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,33.0,0,0.0,0.0,0.0,0.0,0.0,Chesty Morez,7699,01,1235,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Tifet Pepie,3645,04,124,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,25.0,0,0.001998310198226936,0.0,0.0021123997788314256,0.0,0.0007482539848328991,Tart Chate,8759,01,1695,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0.0007937680161085087,0.0007858366974504936,0.0,0.0015589196779572374,0.0009595961628853933,Aldun Clugeadry,3210,02,211,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,31.0,1,0.0,0.0,0.0,0.0,0.0,Kabiton Clinarfork,4441,01,144,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,27.0,0,0.002011521830217969,0.0,0.0030420390895306185,0.0,0.00011904631697036315,Vanessa Lucas,3496,02,722,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Helly Rodricker,6309,04,1023,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Emily Brandt,9218,01,353,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
1,3.0,0,0.0,0.0,0.0,0.0,0.0,Doryn Cartz,2768,03,442,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Andie Wolfernan,3032,03,478,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,22.0,0,0.0,0.0,0.002603847172110923,0.0,0.0010390267849260467,Stace Castannison,7559,01,1569,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,Jabbab Voliat,8452,02,279,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,36.0,0,0.001422877763519646,0.0,0.0026941752947378093,0.0005281181732057473,0.0,Melica Hendrys,5524,01,1060,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,30.0,0,0.0013916885458932083,0.0005257829723768467,0.0030118522567719663,0.0,0.0,Sweal Deva,6672,03,424,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,34.0,0,0.0,0.0,0.0,0.0,0.0,Eltard Dreamspric,3857,01,230,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,57.0,1,0.0019414162002954955,0.00038548472638330123,0.0031075370293492453,0.0003065631059467537,0.0,Halesh Pette,8369,02,549,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,33.0,0,0.0012496399976451706,0.0011069620633416372,0.0021462240459392914,0.0014366285068388215,0.0014889921398956877,Achira Unhaftimle,6348,01,238,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,Tabia Igmable,8292,01,310,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Fredy Smalloney,2814,01,455,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,46.0,0,0.0,0.0007444077555893908,0.0,0.0005505532935416717,0.0011139821020084214,Willah Belley,7830,03,1268,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Lesaten Ametic,6191,02,59,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,26.0,0,0.0,0.0010445136472005516,0.0,0.0007891775384845412,0.0007650231509237389,Sulatik Dinger,5384,02,65,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
0,7.0,0,0.0,0.0,0.0,0.0,0.0,Paulie Quinnerettt,1149,02,178,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Altanin Switud,4563,01,169,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,19.0,0,0.0,0.0,0.0,0.0,0.0,Apench Flité,2234,03,134,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,22.0,0,0.0014444209195434163,0.00023923457985164598,0.0,0.0005505532935416717,0.001123653406699313,Sethew Lardsonald,2629,01,427,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,51.0,0,0.0,0.0,0.0,0.0,0.0,Healle Klindsayer,5300,01,864,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Ral Graie,2162,01,425,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Andary Toddleton,6405,03,1039,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Vane Balderts,7957,01,1285,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,26.0,0,0.00115345626689631,0.0009509040982007052,0.0,0.001473432715897646,0.0008716485728181682,Betenif Cousel,7485,01,5,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,0243,01,37,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Ste Sfin,1083,01,206,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,38.0,0,0.0,0.0,0.0,0.0,0.0,Mistie Leonaldez,2063,01,328,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,43.0,0,0.0015853099901166335,0.0008725886537349557,0.0,0.0,0.0009142138220933214,Landa Grifford,6821,01,1420,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,18.0,0,0.0,0.0009948781527587222,0.0,0.0011580957487315263,0.001002615791698736,Hadirk Sedece,5602,02,190,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,27.0,0,0.0020190793523921276,0.0,0.0028270178546944873,0.0,0.0,Krus Prist,1481,01,91,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,21.0,0,0.0020196533610797266,0.0,0.0013014394758045686,0.0014041092460512457,0.0,Cellex Mccarry,2332,01,453,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,29.0,0,0.0,0.0,0.0004696228818552623,0.0012701532300211816,0.0010972196488700002,Johna Currisones,0728,01,134,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,10.0,0,0.0,0.0,0.0,0.0,0.0,Hughan Matts,1187,02,184,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,19.0,0,0.001611050278202747,0.0006321277070658152,0.0032648882948959263,0.0,0.0,Corsh Flell,4172,07,141,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,35.0,0,0.0021239233577887377,0.0,0.0022292242535785485,0.0,0.0,Powl Cread,6535,01,415,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,21.0,0,0.0021038586735924692,0.0,0.0,0.0,0.0,Laude Balderts,5463,01,1045,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Beathy Englence,1890,01,308,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,37.0,0,0.0008856639543078435,0.000255651230243773,0.0,0.0012701532300211816,0.0,Alvia Shawforden,9108,02,1468,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,24.0,0,0.001632951646485747,0.0,0.0029450878698589157,0.0002092618751201175,0.0,Wifel Betie,2818,03,585,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,18.0,0,0.0013334485228957652,0.0,0.0005925980982409165,0.0015511639001202831,0.0003077302652173533,Antone Mayods,3750,01,775,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,20.0,0,0.0,0.0005545752353135429,0.0027065218329423474,0.0002092618751201175,0.0,Nelley Philloway,6611,03,1375,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,39.0,0,0.0016479866920558076,0.0,0.002775879556223598,0.00013202954330143683,0.0011441571044302713,Boats Dan,1102,01,227,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,32.0,0,0.0007937680161085087,0.0004260853837396217,0.0,0.0012818859016463949,0.00039546330493671556,Shanya Mcgowaymond,2417,01,393,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,27.0,0,0.0018739596159530417,0.00033293379573171494,0.0002962990491204583,0.0011450163572163036,0.0004761852678814526,Jimmya Dotsondez,6480,01,433,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,22.0,0,0.0,0.0,0.0,0.0,0.001237422500679195,Violan Burchanez,2797,01,580,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,22.0,0,0.0015853099901166335,0.0009791739956910592,0.0022712317434508637,0.00026405908660287366,0.0,Stray Mane,0348,01,12,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
0,19.0,0,0.0,8.521707674792433e-05,0.0,0.0014558268543184718,0.0006913442148106683,Naviton Impress,2831,02,86,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Valey Currisones,2451,01,395,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,25.0,0,0.0019443334420199605,0.0,0.0,0.0012046535698277143,0.0,Dont Bookerson,6928,01,463,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Molley Hurles,2732,01,435,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,17.0,0,0.0009405590697923828,0.0002948026497496107,0.0018398551277936876,0.0,0.0011947695050496367,Celis Morez,5882,01,1214,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,17.0,0,0.00035093603895458694,0.0,0.0,0.0,0.001120657734279675,Nadie Waltonnedy,5483,01,1135,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,67.0,0,0.0,0.0010399336433515557,0.0,0.0012184767169179354,0.0003342052638995787,Polluma Pringrous,2308,04,77,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Peefox Datie,3386,01,641,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,20.0,0,0.0006215932653537814,0.0008631878882564458,0.0,0.0006131262118935074,0.00045325158086994183,Willey Tersimpson,8119,02,1555,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0,47.0,0,0.0,0.001046728882881182,0.0,0.0009826884305753072,0.0006499252269503184,Coxah Comessic,4232,01,164,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,14.0,0,0.00022141598857696089,8.521707674792433e-05,0.002790500744917408,0.001150537855914051,0.0,Jerek Jeffey,1507,02,289,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,25.0,0,0.0,0.0,0.0,0.0,0.0,Phamark Scoudelle,6864,02,71,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Misa Belstrut,2707,02,103,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,23.0,0,0.0,8.521707674792433e-05,0.002912067494892798,0.0,0.0,Annard Scottuez,6249,01,1008,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,38.0,0,0.0,0.0008041689717343303,0.0,0.0015591321468776185,0.0,Kabiton Disivering,6991,01,233,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,8.0,0,0.0,0.0,0.0,0.0,0.0,Diandi Domington,7152,01,1167,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,20.0,0,0.0,0.0,0.0,0.0,0.0,Walls One,7283,01,1509,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,23.0,0,0.0015100966672349503,0.000870123563551211,0.002124441960192358,0.0002092618751201175,0.00109460193895697,Poloos Bane,5963,01,1228,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0,27.0,0,0.0017053936070242155,0.0004371025045168241,0.0013585200292166371,0.0,0.0009652899726435556,Chrisa Mcdanield,0480,01,74,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,Camily Serry,6137,01,994,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,23.0,0,0.0,0.0008785434376761887,0.0,0.0009119136109711816,0.00018868394824699022,Linda Sandoval,1362,01,265,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,58.0,0,0.0,0.0,0.002940272498040615,0.0,0.0,Terina Lowelliott,4001,01,758,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,45.0,0,0.0,0.0,0.0,0.0,0.0,Graw Mepie,0397,01,69,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Alpha Frolestty,5581,01,212,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
0,24.0,0,0.0020270231018580357,0.0006216262562052991,0.0,0.000488567366000666,0.0,Eduana Carpentley,7873,01,1634,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Sular Cousel,7787,02,301,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,Brank Hickley,5499,01,884,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,16.0,0,0.0,0.0,0.0,0.0,0.0,Kendre Merkins,2641,01,420,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,Glendy Brantuarez,0020,02,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,50.0,0,0.0,0.0002202829478144612,0.0,0.001463434471608874,0.0,Ebonyd Swanardy,2212,01,445,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,24.0,0,0.0,0.0,0.0,0.0,0.0,Amela Moodson,1753,01,272,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,23.0,0,0.0,0.0,0.0026435329860591502,0.0009984394136046588,0.0,Lerion Mcbritts,0736,01,156,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,12.0,0,0.0,0.0,0.0,0.0,0.0,Walles Bakerrison,6992,01,1131,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,2944,03,469,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,46.0,0,0.001697227929878041,0.00076029320386745,0.0,0.0015378679834645455,0.0013427960965342362,Zinor Proorbeng,1451,01,56,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Mitch Vloaf,7945,01,1522,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,33.0,0,0.0,0.0006957895002101812,0.0032031620958224006,0.0012513440954400041,0.0014889921398956877,Hallah Roureed,2646,01,80,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
0,28.0,0,0.0,0.0009937446881780312,0.0,0.0012612345382545579,0.001334516651637393,David Vaughn,4014,02,125,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1,39.0,0,0.0,0.0,0.0,0.0,0.0,Mariton Apenelexy,2506,02,19,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,21.0,0,0.0019939892623127104,0.0,0.0031920709029933728,0.000841693544649386,0.0,Ots Cakie,0500,01,19,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,Shanie Monroellynn,5514,02,889,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,2.0,0,0.0,0.0,0.0,0.0,0.0,Aldhib Diabysid,4465,01,54,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Losp Ruité,8026,01,1534,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,28.0,0,0.00044283197715392177,0.0009420988517760848,0.0,0.0012470209965752986,0.00041183259300959217,Bradley Flowers,4359,01,137,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,22.0,0,0.0,0.0003957358493303562,0.0,0.000985944550332733,0.00114459579568061,Everly Garrincent,1578,01,98,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,51.0,0,0.0,0.0,0.0,0.0012001633913269949,0.00044052371961554577,Earlie Rodricker,3952,01,746,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,54.5,0,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,0313,02,50,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,23.0,0,0.0008650480434886917,0.0,0.00259996106199433,0.0008846559959049765,0.0009980491185876603,Tyrony Shieldson,4850,01,792,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,1.0,0,0.0,0.0,0.0,0.0,0.0,Pil Carté,4592,04,862,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,13.0,0,0.0,0.0,0.0,0.0,0.0012576230887071417,Jillie Barrilloney,5190,01,994,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Muonus Clinarfork,3795,01,136,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Luise Krampbelles,6800,01,1105,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,36.0,0,0.001539770250822564,0.00017043415349584867,0.0021462240459392914,0.0003960886299043104,0.0,Herina Cartz,2768,01,533,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,27.0,0,0.0,0.0009233492612864638,0.0015768822340025777,0.0004733209617229911,0.0011124040125186137,Jerek Mcleaney,1440,01,280,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,20.0,0,0.002163929278956096,0.0,0.0018784915274210493,0.0010732252128394762,0.0,Jamela Llobsoney,8785,01,1810,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Terald Dillips,6493,01,1050,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,43.0,0,0.0,0.0,0.0,0.0,0.0,Ankabit Holatirint,0619,02,24,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,52.0,0,0.00035093603895458694,0.0007253466791554434,0.0,0.00146113952375877,0.0012878172384314156,Alraium Syncepul,4632,04,176,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
0,41.0,0,0.0,0.0005854723975949707,0.003316329651320424,0.0016316686261514618,0.00041183259300959217,Alrakan Apedishaft,7941,01,257,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,13.0,0,0.0,0.0,0.0017572718337030818,0.00013202954330143683,0.0014678168430598446,Alicey Wolferguson,5076,01,818,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,20.0,0,0.0017053936070242155,0.0006608488434433836,0.0,0.001199111990125534,0.0,Vana Nichoan,0679,01,104,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,47.0,0,0.0017053936070242155,8.521707674792433e-05,0.0,0.001309582983286776,0.0003077302652173533,Jonaye Englence,8998,02,591,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Hard Hoppers,6328,04,1020,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,34.0,1,0.0,0.0001978679246651781,0.0,0.0012439909080343555,0.0012854218365454819,Dilatik Semootor,3733,01,118,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
0,19.0,0,0.0,0.0,0.0,0.0,0.0,Caper Brity,6207,03,397,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,31.0,0,0.002040197577195695,0.0007737271516549809,0.0023410193224320864,0.0,0.0007482539848328991,Carlen Woody,3236,02,676,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,33.0,0,0.0,0.0,0.0,0.0012172026093756022,0.0,Eillis Moodmandez,8688,01,1681,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,21.0,0,0.0024218722896277084,0.000562425279202272,0.0,0.0007633102826379865,0.0006377968341269689,Melara Daughtson,5201,01,1060,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,52.0,0,0.0,0.0,0.0,0.0,0.0,Royce Douglasen,2730,01,433,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,2.0,0,0.0,0.0,0.0,0.0,0.0,Muonus Imingle,7188,01,233,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,61.0,0,0.0,0.0006292176953757397,0.0029861465012243557,0.0,0.00048659739700406907,Jeanie Sterson,5710,01,1092,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,24.0,0,0.002130070482992418,0.0,0.0,0.0010926929255342332,0.0,Leria Haydenez,7460,01,1543,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Monica Scott,4343,01,708,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,27.0,0,0.0006215932653537814,0.0,0.0,0.0012657460789086434,0.0012091947428451517,Armen Garnes,4256,01,880,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,5.0,0,0.0,0.0,0.0,0.0,0.0,Feryla Whitledges,2309,01,371,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,1.0,0,0.0,0.0,0.0,0.0,0.0,Claine Rilley,0714,02,109,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,24.0,0,0.0,0.0,0.00286277566318271,0.0,0.0,Elanda Lambles,7820,01,1258,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,33.0,0,0.0,0.000990631086540964,0.0,0.0009300681384142238,0.0,Hamak Oillepint,3485,03,237,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Elebara Alindiveng,7531,01,286,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
0,40.0,0,0.0,0.0011069620633416372,0.0,0.0011532397220290842,0.0008673003018032623,Strali Sebleve,4359,02,137,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1,19.0,0,0.0,0.0,0.0,0.0,0.0,Jerrye Daughttley,3063,01,499,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,44.0,0,0.0011783599702649874,0.0008251564925873376,0.0,0.0003960886299043104,0.0006419355291169321,Joanry Brighttt,3971,01,651,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,36.0,1,0.0008430092539307422,0.0006495289748752704,0.0005925980982409165,0.0,0.0014889921398956877,Sinon Poselfle,5266,02,205,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0,26.0,0,0.0025712257991198674,0.0,0.0022795728699276977,0.0,0.0,Yots Repie,8571,01,1651,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,27.0,0,0.002016772947074964,0.0008938286536690871,0.0,0.0011691042286361812,0.0009852421292364352,Axionif Crueld,6127,01,404,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
0,33.0,0,0.0,0.00038548472638330123,0.0,0.0013435554934330062,0.0,Marace Cleang,4316,01,894,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
0,22.0,0,0.0,0.0004733458244765781,0.0,0.0012414753831305261,0.0,Annon Solon,2389,01,384,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Nelly Gallencis,7049,01,1153,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
0,33.0,0,0.0018345205230471302,0.0,0.002827591254067903,0.0010383049051161917,0.0,Froops Shrie,2503,01,516,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
