CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,FamilyNumber,IndividualNumber,Room,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Side_B,Side_P,Side_S,Corridor_A,Corridor_B,Corridor_C,Corridor_D,Corridor_E,Corridor_F,Corridor_G,Corridor_T,PC1,PC2,PC4,PC6,Cluster_0,Cluster_1,Cluster_2
0,39.0,0,0.0002214159885769,0.0006909847509456,0.0015074104022981,0.0011299643781544,0.0008009341509853,Bel Mcfarley,1798,1,137,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.1214346098646626,-0.7215286183226117,0.4385408972190098,0.0289126131661117,0,1,0
0,48.0,0,0.0015808108206873,0.0005965195372354,0.0,0.0015846797663291,0.0010747389588463,Mirark Scoudelle,1833,1,61,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2.9062678726996376,-0.8066513636420818,-1.4464822170564593,0.788327593690561,0,1,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Leonyl Meltonway,7976,1,1289,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-1.724585458410159,-0.2872925963629179,-0.0563021993115271,-0.0437102294971481,1,0,0
0,8.0,0,0.0,0.0,0.0,0.0,0.0,Sceleon Pressive,5254,4,202,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.8267583082479335,-0.2796696717453739,-0.0873413825964995,-0.0657736090870014,1,0,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Marga Pusive,6321,3,194,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.7654545983452692,-0.2842434265159004,-0.0687178726255163,-0.0525355813330894,1,0,0
1,33.0,0,0.0,0.0,0.0,0.0,0.0,Paulas Boltond,2679,1,426,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.3158940590590626,-0.317784294833094,0.0678545338283627,0.0445432888622654,1,0,0
1,29.0,0,0.0,0.0,0.0,0.0,0.0,Chrets Conca,6915,1,1325,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.397632338929282,-0.3116859551390589,0.0430231872003846,0.0268925851903827,1,0,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Polaton Pirejus,378,5,11,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.724585458410159,-0.2872925963629179,-0.0563021993115271,-0.0437102294971481,1,0,0
0,25.0,1,0.0,0.0010259799022211,0.0,0.0002092618751201,0.0011677210583183,Marin Gealably,6754,1,250,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.31107492672589,-1.9228658614359728,0.7421040924317367,-0.7622239904028165,0,1,0
0,47.0,0,0.0,0.0007812205757136,0.0,0.0,0.0007271973387028,Sall Barkeretton,1699,1,336,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7824992691842777,-1.423629756864481,0.744895702432288,-0.7471271523958443,0,1,0
0,37.0,0,0.0,0.0,0.0028757696474879,0.0,0.0003773678964939,Jeanna Cofferson,6124,1,991,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-0.041404922544971,1.0672322126627414,1.9472404273926351,0.4376657264340366,0,0,1
0,36.0,0,0.0014985842231415,0.0,0.0029273111225666,0.0012874919086053,0.0,Cine Gene,4878,1,929,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.272077627358782,2.030474788000654,-0.3378174999815876,0.5876142819207469,0,0,1
0,25.0,0,0.0009725293043083,0.0,0.00258708152646,0.0,0.0010109238353714,Vivia Burraymons,4000,2,757,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5989622402790241,1.2611850846500712,1.502017389126485,1.0749584583103864,0,0,1
0,43.0,0,0.0019667591919507,0.0,0.0020936755081329,0.0002092618751201,0.0011234057534031,Jackix Cake,2741,1,164,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1.4693906410129254,1.5580534375172934,0.60231302655296,1.356758639889201,0,0,1
0,32.0,0,0.0,0.0004904146899475,0.0,0.0012597066287194,0.0,Tin Clinantones,3004,2,572,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5130845900472336,-1.115517529677342,-0.966605009018736,-0.3816714162150961,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Terina Lopelases,1615,3,259,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.9902348679883728,-0.2674729923573035,-0.1370040758524556,-0.1010750164307668,1,0,0
0,25.0,0,0.0,0.0,0.0028982075822225,0.0,0.0,Jonard Puckenton,7210,1,1493,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.6623408183547808,1.3248405427873655,1.6483138942184177,-0.0479207142665218,0,0,1
0,31.0,0,0.0021901990674375,0.0,0.0013403271062171,0.0,0.0,Morrie Cartiz,8669,1,1677,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.2457426027849105,2.0577314799401525,-0.5561940259406805,-0.0831602377706776,0,0,1
0,33.0,0,0.0020903593797723,0.0,0.001757271833703,0.0012070282195884,0.0,Grake Traie,1082,1,205,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.0040447992430748,1.839200823627381,-1.312465085497088,0.5318022349642545,0,0,1
1,3.0,0,0.0,0.0,0.0,0.0,0.0,Allyny Ewiseston,6816,1,1108,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.928931158085708,-0.2720467471278299,-0.118380565881472,-0.0878369886768548,1,0,0
0,40.0,0,0.0,0.0,0.0011576079684964,0.0012699110451603,0.0004118325930095,Randa Hinesh,7899,2,1275,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.7538244043144061,-0.3204869444654169,-0.0998354796962486,1.166197207504641,0,1,0
0,49.0,0,0.0,0.0,0.0,0.0012545232240472,0.0,Fanna Chenson,1878,1,375,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.180117810107932,-0.7332463545776744,-0.9401914905323808,0.7493013317083946,1,0,0
0,25.0,0,0.0009873894603319,0.0009433061503881,0.0,0.0014446383803222,0.0014889921398956,Cellus Prefule,4841,3,192,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3.0041955184472013,-1.7027876128277073,-0.776263745376731,0.3669771030780093,0,1,0
0,26.0,0,0.0,0.0006057676741977,0.0,0.0,0.0014889921398956,Weionan Sobvisted,4312,1,139,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.8829343512446017,-1.7037775406004605,1.0631281027480963,0.4113960346311751,0,1,0
0,17.0,0,0.0,0.000885236466264,0.0014088686455657,0.0010478706824353,0.0004761852678814,Giebara Entratable,6635,1,209,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.4322719536944324,-0.847409138791388,0.2862045885018882,-0.8896027486446589,0,1,0
1,49.0,0,0.0,0.0,0.0,0.0,0.0,Marazha Panspic,7716,1,500,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.9889409395781852,-0.3421776536092348,0.1671799203402746,0.1151461035497963,1,0,0
1,42.0,0,0.0,0.0,0.0,0.0,0.0,Anamse Backe,7920,1,1515,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.1319829293510693,-0.3315055591446733,0.1237250637413133,0.0842573721240014,1,0,0
0,7.0,0,0.0,0.0,0.0,0.0,0.0,Chael Blancoy,8961,2,1455,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.8471928782154885,-0.278145086821865,-0.0935492192534941,-0.0701862850049721,1,0,0
0,30.0,1,0.0022242918064316,0.0,0.0,0.0,0.0,Luse Pimne,401,1,14,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.6326144140609348,1.3304286776789045,-1.337536112099182,-0.0625760266640758,0,0,1
0,34.0,0,0.0,0.0009177740980832,0.0008318165939493,0.0003412914184215,0.0006247464422028,Billia Kerrealds,5733,1,922,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.1537623296289783,-1.0939140815453092,0.789744784570178,-1.0604676402491475,0,1,0
0,24.0,0,0.0021129798245032,0.0007943874619006,0.0029433430953191,0.0003065631059467,0.0,Bants Reke,9224,1,1786,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.4171817736456973,2.1589992159148688,0.2150923754784057,-1.7021540251834146,0,0,1
0,22.0,0,0.0021086688852742,0.0006066553477582,0.0021462240459392,0.0,0.0,Adamy Wolferton,6850,1,1424,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.6058837637911784,1.9616334718484112,-0.004416669948224,-1.4448152178322329,0,0,1
0,15.0,0,0.0,0.0008380648742417,0.0018889181216135,0.0003412914184215,0.0,Millia Morgerson,8770,5,1808,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.321223648490253,-0.0288827359514543,0.8603186955669977,-1.708612367768462,0,1,0
0,39.0,0,0.0007659734717549,0.0006513870795741,0.0,0.0016316686261514,0.0007943276622214,Alsha Dynigic,5040,2,195,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2.285066804680079,-1.2867415336513377,-1.2025911738065351,0.3671753213228984,0,1,0
0,27.0,0,0.0021609952904886,0.0,0.0,0.0,0.000545822899158,Leony Georgasey,4725,1,767,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.1625166680629157,0.9603455415940833,-0.9738244383643332,0.5519773838191631,0,0,1
0,43.0,0,0.0,0.0,0.0020131789605284,0.0011980547531798,0.0,Julin Guerson,7788,1,1488,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.572421409964306,0.4260465387135309,0.2047363883724548,0.6545739507374825,0,0,1
0,29.0,0,0.0021646585846352,8.521707674792433e-05,0.0017130113857406,0.0009212070817859,0.0,Squars Anake,8885,1,269,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.7857339676440591,1.893752972930394,-1.141675542798625,0.1834633016450988,0,0,1
0,18.0,0,0.0020439399634997,0.0,0.0,0.0009891459427898,0.0004267765821877,Timmie Daviddley,2750,1,571,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.4156259026991566,0.6507382859358598,-1.904619073614256,0.880870897976596,0,0,1
1,3.0,0,0.0,0.0,0.0,0.0,0.0,Reneen Warrishales,6766,3,1098,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.928931158085708,-0.2720467471278299,-0.118380565881472,-0.0878369886768548,1,0,0
0,18.0,0,0.0,0.0,0.0,0.0,0.0011504110011361,Darrie Herreras,8903,1,1437,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.4577388102621447,-0.9859845855190484,0.6973958853677408,1.2958954716979767,1,0,0
0,27.0,0,0.0,0.0,0.0,0.0,0.0012891442127124,Ivanna Oneiles,5885,7,954,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.1333744544300029,-1.0830449613740183,0.8404150866386475,1.49449788050893,1,0,0
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Walley Pager,8922,1,1449,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.4180669088968367,-0.3101613702155501,0.0368153505433901,0.0224799092724121,1,0,0
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Yalmon Buche,3324,1,630,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.3567631989941724,-0.3147351249860767,0.0554388605143737,0.0357179370263242,1,0,0
0,50.0,0,0.0018155385582391,0.0,0.0013213253482199,0.0012100384759291,0.0,Gwenda Gainebergan,3206,1,520,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1.1393441072218615,1.3640178704140973,-1.2834498703200228,0.6285371923068965,0,0,1
1,44.0,0,0.0,0.0,0.0,0.0,0.0,Tabdhib Spadicage,2255,1,75,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,-1.0911137894159595,-0.3345547289916908,0.136140737055302,0.0930827239599428,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Stal Andackson,659,1,98,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.622412608572385,-0.294915520980462,-0.0252630160265547,-0.0216468499072946,1,0,0
0,34.0,0,0.0025712257991198,0.0008800838462889,0.0032195064361499,0.0008592211542449,0.0,Halsham Noxiong,2676,1,81,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2.485829593708814,2.394409494975841,-0.3264067222989172,-1.5884282564004049,0,0,1
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Iononus Fictful,2858,1,109,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-1.254590349156398,-0.3223580496036204,0.0864780437993461,0.0577813166161773,1,0,0
0,42.0,0,0.0022248956549076,0.0,0.0,0.0,0.0,Vulark Sfin,6997,1,220,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.3871974357188246,1.3125798720989568,-1.263418550346053,-0.0096494024448924,0,0,1
0,38.0,0,0.0016658369081203,0.0006538216592095,0.0,0.0008970636238342,0.001017934912146,Sonnie Mcleaney,4678,1,951,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2.111035263790465,-0.5276097517148636,-0.9805140721634952,0.204280412331685,0,1,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Aspica Tashal,7096,3,260,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,-1.377197768961727,-0.3132105400625676,0.0492310238573791,0.0313052611083535,1,0,0
0,30.0,0,0.0,0.0,0.0,0.0006347128748471,0.0011403822814644,Karene Hayerson,7268,1,468,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.3687959935097009,-1.1961123128944922,0.2053271814163175,1.658206084291553,0,1,0
0,28.0,1,0.0003509360389545,0.0009430771009432,0.0,0.0011576593719831,0.0014889921398956,Zauri Forous,2515,1,96,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2.5847019164516416,-2.088019293649663,-0.1075559353542261,0.2625060480534934,0,1,0
1,13.0,0,0.0,0.0,0.0,0.0,0.0,Hilia Mckinn,7462,1,1206,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.724585458410159,-0.2872925963629179,-0.0563021993115271,-0.0437102294971481,1,0,0
1,36.0,0,0.0,0.0,0.0,0.0,0.0,Wolous Anpie,3895,1,233,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,-1.254590349156398,-0.3223580496036204,0.0864780437993461,0.0577813166161773,1,0,0
0,23.0,0,0.0,0.0005778876511627,0.0,0.0016150013603392,0.0005595700365859,Naviton Sysilstict,5927,2,201,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.347261373414015,-1.6212118537766942,-0.9696593100667624,0.2102649173018487,0,1,0
0,38.0,0,0.0,0.0003619959649327,0.0014679236559237,0.0,0.0011550079248032,Eriky Deckerson,4168,1,855,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.8680600533904663,-0.4935453349570828,1.7118656379650623,0.5790801775891883,0,1,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Becca Hornettoney,6585,1,1071,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.561108898669721,-0.2994892757509884,-0.0066395060555712,-0.0084088221533826,1,0,0
0,35.0,0,0.0022701040522748,0.0,0.003190357597418,0.0012586811706983,0.0,Mos Tirte,4485,2,922,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.5572169736705668,2.7590751730519565,-0.6516565139959413,0.5308859961716088,0,0,1
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,8816,3,340,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.6837163184750497,-0.2903417662099356,-0.0438865259975381,-0.0348848776612067,1,0,0
1,18.0,0,0.0,0.0,0.0,0.0,0.0,Salley Crosarios,1585,1,252,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.622412608572385,-0.294915520980462,-0.0252630160265547,-0.0216468499072946,1,0,0
0,22.0,0,0.0014678455496641,0.0,0.0016458193950071,0.0012313642258178,0.0,Kayd Chardsons,2582,1,415,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.562136264038877,1.3256796487182263,-1.0768048297974555,0.5240373641052568,0,0,1
1,15.0,0,0.0,0.0,0.0,0.0,0.0,Millia Watkinsley,4156,1,684,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.6837163184750497,-0.2903417662099356,-0.0438865259975381,-0.0348848776612067,1,0,0
1,40.0,0,0.0,0.0,0.0,0.0,0.0,Diram Plegred,1308,1,94,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.1728520692861788,-0.3284563892976556,0.1113093904273241,0.07543202028806,1,0,0
0,20.0,0,0.0012914951087469,0.0008151911611456,0.0020170127904311,0.0,0.0,Lonnez Browlerson,2853,1,544,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.5422880228055675,1.1152583882408862,0.455559682154709,-1.8667333292778323,0,0,1
0,57.0,0,0.0019896090756779,0.0,0.0002962990491204,0.0009880847792242,0.0,Penne Booneid,3036,1,634,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0.8448594616231851,0.9745208232477022,-1.729137574856331,0.5600994312664413,0,0,1
0,37.0,0,0.0009873894603319,0.0004926705744147,0.0007659219309757,0.0009880847792242,0.0010422371126224,Adria Bakericks,6817,1,1304,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.9668553808626024,-0.5059149671902855,-0.2255154889163304,0.6350904122218428,0,1,0
0,24.0,0,0.0022786297340046,0.0002392345798516,0.0021462240459392,0.0009181593628889,0.0011268408185309,Nelly Gordanieves,2993,1,571,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.1939629289923466,1.4256581063150235,-0.263279606556113,1.104600110837345,0,0,1
0,38.0,0,0.0023829634585439,0.0,0.0020605217541646,0.0003412914184215,0.0008164173793226,Derry Mccarveymon,9106,1,1761,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.3094367581395117,1.9978344918623128,-0.0162475426107674,1.032935053751881,0,0,1
1,28.0,0,0.0,0.0,0.0,0.0,0.0,Muonons Lowerrudy,7757,1,300,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4180669088968367,-0.3101613702155501,0.0368153505433901,0.0224799092724121,1,0,0
0,36.0,0,0.0021025341281617,0.0,0.0026319186892023,0.0,0.0,Salros Wate,4438,1,910,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.1911951882412501,2.711931928155916,0.2559680569076268,-0.0828713771080935,0,0,1
0,22.0,0,0.0010969382736686,0.0,0.0027948531958739,0.0007119452066658,0.0,Sethew Garzaley,7214,1,1389,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2778637819752005,1.859920238150232,0.259219492953234,0.2544657381912582,0,0,1
0,20.0,0,0.0,0.0,0.0,0.0,0.0,Lulah Domington,3301,4,525,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.5815434686372756,-0.2979646908274796,-0.0128473427125657,-0.0128214980713532,1,0,0
0,6.0,0,0.0,0.0,0.0,0.0,0.0,Helle Bookson,8899,1,1435,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.8676274481830435,-0.2766205018983563,-0.0997570559104887,-0.0745989609229428,1,0,0
0,45.0,0,0.0002214159885769,0.0006501514686306,0.0,0.0012369196295294,0.0004761852678814,Lynnon Meyersones,9225,1,1787,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.5337377786359914,-1.3830983399706658,-0.6774455576335832,-0.1446028889440083,0,1,0
0,33.0,0,0.0016623457722924,0.0,0.0004696228818552,0.0,0.0011160639157537,Hellia Gilleranks,1848,1,291,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.5028690708623791,0.5043620238373787,-0.0033327492988975,1.24332293885125,0,0,1
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Helean Hestes,3045,1,480,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.561108898669721,-0.2994892757509884,-0.0066395060555712,-0.0084088221533826,1,0,0
0,39.0,0,0.0002214159885769,0.0008329787790526,0.0,0.0003706537882443,0.0,Race Bardson,7419,1,1197,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.3736263190387433,-0.969431942545126,-0.2179629245978374,-1.548976517543745,0,1,0
0,0.0,0,0.0,0.0,0.0,0.0,0.0,Coryl Whitez,6662,1,1087,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.9902348679883728,-0.2674729923573035,-0.1370040758524556,-0.1010750164307668,1,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Benny Ballocks,2655,1,422,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.377197768961727,-0.3132105400625676,0.0492310238573791,0.0313052611083535,1,0,0
0,9.0,0,0.0,0.0,0.0,0.0,0.0,Jarena Ballocks,2752,1,444,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-1.8063237382803787,-0.2811942566688828,-0.0811335459395051,-0.0613609331690308,1,0,0
1,30.0,0,0.0,0.0,0.0,0.0,0.0,Giedir Sionerorly,9264,1,606,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-1.377197768961727,-0.3132105400625676,0.0492310238573791,0.0313052611083535,1,0,0
1,20.0,0,0.0020569587068921,0.0,0.0004696228818552,0.0,0.0,Lyde Fulloydez,8205,1,1331,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,-0.7605842398202864,1.4862168982655366,-1.0311447464935892,-0.1089026865758438,0,0,1
1,61.0,0,0.0,0.0,0.0,0.0,0.0,Geonev Retefule,7525,2,279,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.7437260999675269,-0.3604726726913406,0.2416739602242084,0.1680982145654442,1,0,0
0,41.0,0,0.0025712257991198,0.0010006452844126,0.0,0.0,0.0007003069890778,Thab Sageng,740,3,24,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1.7956355530758497,0.319765266181258,-0.8748638976350225,-1.3865605928827265,0,1,0
0,25.0,1,0.0,0.0,0.0,0.0,0.0,Acruxon Discuous,3292,4,121,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,-1.4793706187995013,-0.3055876154450236,0.0181918405724068,0.0092418815185001,1,0,0
1,11.0,0,0.0,0.0,0.0,0.0,0.0,Emoles Ropie,8318,1,1711,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.7654545983452692,-0.2842434265159004,-0.0687178726255163,-0.0525355813330894,1,0,0
0,4.0,0,0.0,0.0,0.0,0.0,0.0,Blanie Arner,5535,3,893,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.908496588118153,-0.2735713320513387,-0.1121727292244776,-0.0834243127588841,1,0,0
0,38.0,0,0.002244775473097,0.0,0.0013585200292166,0.000677216894191,0.0,Cuses Pread,7429,1,170,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.551779072510155,1.886516521582423,-1.1343142397067485,0.2873959055188488,0,0,1
1,31.0,0,0.0,0.0,0.0,0.0,0.0,Phah Irintious,5836,1,222,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-1.3567631989941724,-0.3147351249860767,0.0554388605143737,0.0357179370263242,1,0,0
0,28.0,0,0.0008650480434886,0.0,0.0030636877239028,0.0,0.0,Pon Blité,77,1,15,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-0.2648113412514221,2.052586790418704,1.2206863417059326,-0.0744578400617611,0,0,1
0,16.0,0,0.0,0.0,0.0019685682715233,0.0010732252128394,0.0011426128002324,Veremy Benderez,6366,1,424,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.0485652768481923,-0.2053578866597594,0.8399808083475208,1.781822067901452,0,1,0
0,37.0,0,0.0007018720779091,0.0003800197264975,0.0,0.0007701138046976,0.0013192890274898,Arraiam Inghtal,4726,5,187,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.5775518403030055,-1.1528679806742932,-0.131089584128136,1.1125274503199856,0,1,0
0,39.0,0,0.0,0.0006363675152846,0.0016176243973403,0.0012369196295294,0.0,Gillie Pughlinsons,6206,1,1187,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1.2919577183120243,-0.330069249810721,0.0317194961983203,-0.7092508338563926,0,1,0
0,39.0,0,0.0014678455496641,0.0,0.0020673614067802,0.0,0.001200084198712,Dow Barne,5162,2,988,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0958456794863218,1.1998471184608983,1.106619596206896,1.3427221544939645,0,0,1
1,55.0,0,0.0,0.0,0.0,0.0,0.0,Ericky Mejiarkerox,4407,1,719,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-0.8663335197728561,-0.3513251631502879,0.2044269402822415,0.1416221590576203,1,0,0
0,21.0,0,0.0,0.0008050528163319,0.0,0.0,0.0,Adrie Rodger,5451,1,1127,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.4521848424169539,-0.96691012685313,0.1307523515470351,-1.7461437816994296,1,0,0
0,25.0,0,0.0022326435435565,8.521707674792433e-05,0.0017973764590125,0.0,0.0003077302652173,Batses Vloaf,1263,1,244,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.2036326628757693,2.0998564514540288,-0.1549806630432049,0.0480508016940476,0,0,1
1,27.0,0,0.0,0.0,0.0,0.0,0.0,Harlos Ramoran,2788,1,449,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,-1.4385014788643915,-0.3086367852920411,0.0306075138863957,0.0180672333544413,1,0,0
0,11.0,0,0.0,0.0,0.0,0.0,0.0,Stace Matts,1187,3,184,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,-1.7654545983452692,-0.2842434265159004,-0.0687178726255163,-0.0525355813330894,1,0,0
1,21.0,0,0.0,0.0,0.0,0.0,0.0,Darley Blandez,1312,1,194,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,-1.561108898669721,-0.2994892757509884,-0.0066395060555712,-0.0084088221533826,1,0,0
0,62.0,0,0.0014546710743264,0.0006873685415988,0.0033163296513204,0.0008674150355243,0.0,Davis Cookson,6602,1,1265,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2.453704326941338,1.7383273075646446,0.5578821482807729,-0.9995315254353546,0,0,1
0,35.0,0,0.0025307691930469,0.0,0.0002962990491204,0.0,0.0,Koops Strad,8752,1,272,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,-0.3443187622623808,1.715964321911546,-1.3309187446478516,-0.0592922549837333,0,0,1
0,29.0,0,0.0008193365183616,0.0001350658710665,0.0,0.0011563442111724,0.0012615482765851,Ronard Hayertez,8058,1,1664,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1.4174454832175991,-0.9365072103042612,-0.6729894963949342,1.7301179796641892,0,1,0
0,21.0,0,0.0013183542622456,0.0006526103956774,0.0023113992226302,0.0009690770437819,0.0007060324369554,Heather Wallace,7271,1,1171,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.048600540147742,0.7077669321412416,0.1709600408381404,-0.2198560874681161,0,0,1
